timestamp_s,ch1_uV,ch2_uV,ch3_uV,ch4_uV,ch5_uV,ch6_uV,ch7_uV,ch8_uV,ch9_uV,ch10_uV,ch11_uV,ch12_uV,ch13_uV,ch14_uV,ch15_uV,ch16_uV
1658.473111508,-14.618,-16.138,-18.0155,-16.7415,-91964.2656,-16704.0176,-22779.8242,-33751.5156,-19.5801,3538.281,-14.7298,712.5736,-61342.6641,-17387.2871,-86530.2422,-50406.5156
1658.477101477,-14.6404,-16.138,-17.9932,-16.7415,-91985.0703,-16716.8027,-22788.543,-33761.1719,-68.5975,3758.9153,-57.6899,932.6936,-61380.1719,-17431.1426,-86569.8672,-50443.1055
1658.48109776,-14.5733,-16.1156,-17.9708,-16.8309,-92024.8359,-16769.2168,-22843.8184,-33810.3672,-94.8608,3704.7568,-82.5673,877.3283,-61388.5078,-17454.6777,-86569.6484,-50462.3047
1658.485097061,-14.6404,-16.1827,-17.9932,-16.8309,-91995.6875,-16757.2363,-22829.1328,-33804.7578,-23.8493,3382.2212,-18.7531,555.575,-61329.8555,-17389.0098,-86507.9141,-50405.4648
1658.489093104,-14.6627,-16.1156,-17.9708,-16.7862,-91963.2109,-16706.1855,-22767.9121,-33755.7383,-19.2001,3526.2783,-14.5063,700.6378,-61339.7578,-17392.25,-86525.8828,-50409.8906
1658.493091146,-14.6627,-16.0709,-18.0379,-16.8085,-91982.4766,-16715.373,-22778.8867,-33764.0547,-44.7482,3693.2681,-36.1204,866.9124,-61367.6289,-17420.7715,-86557.6016,-50436.2422
1658.497089207,-14.618,-16.1156,-17.9932,-16.8085,-92015.7578,-16753.4375,-22828.3516,-33801.6719,-87.5518,3757.0601,-75.5712,929.4079,-61393.4023,-17460.2207,-86577.9141,-50468.6953
1658.501090823,-14.618,-16.0486,-17.9261,-16.8532,-92006.75,-16762.668,-22850.8145,-33817.1836,-26.8221,3410.2727,-21.5024,583.0676,-61339.8477,-17400.7656,-86518.5938,-50417.6211
1658.505136177,-14.618,-16.138,-17.9708,-16.8085,-91964.1719,-16707.4375,-22795.4258,-33764.457,-19.2001,3501.4678,-14.4839,675.7603,-61341.4805,-17393.3223,-86528.6562,-50412.8164
1658.509096129,-14.618,-16.1156,-17.9708,-16.7415,-91979.9766,-16713.1816,-22801.7305,-33762.5352,-32.3877,3645.4131,-25.7939,819.035,-61362.4453,-17413.6621,-86553.4844,-50432.2188
1658.513086042,-14.5957,-16.0709,-17.9485,-16.7638,-92008.4766,-16747.6035,-22841.627,-33791.5,-93.0727,3801.8752,-80.6004,974.1784,-61401.2266,-17465.6758,-86588.625,-50477.1016
1658.517084399,-14.5733,-16.1156,-17.9708,-16.7862,-92016.2734,-16778.7168,-22881.9062,-33822.0117,-36.1875,3430.1658,-30.0854,602.4019,-61346.8438,-17412.0977,-86524.7422,-50430.1406
